UF,Nom_Mun,PopEst2021,PIB_per_capita,lat,long
MT,Carlinda,10094.0,29658.71,-9.96021057999991,-55.819321759999895
MT,Nova Monte Verde,9375.0,39171.89,-9.974381753633821,-57.46758268352551
MT,Matupá,17017.0,75388.99,-10.1762759004999,-54.9239185974999
MT,Nova Canaã do Norte,12876.0,70608.91,-10.638004428614776,-55.710056486249485
PA,Aveiro,16421.0,9254.57,-3.6055952592839295,-55.3307343898178
PA,Anapu,29312.0,20061.15,-3.47746742499993,-51.20860155199989
PA,Cametá,140814.0,9897.38,-2.25622811899996,-49.506734208999895
PA,Gurupá,34127.0,9795.38,-1.4041875549999099,-51.6420542859999
PA,Muaná,41454.0,8172.04,-1.5296451573884244,-49.21860260569414
RS,Paraíso do Sul,7635.0,27162.33,-29.730476833860916,-53.179373787280966
PE,Fernando de Noronha,3140.0,73108.78,-3.8520214007818097,-32.4351863280529
SC,Balneário Barra do Sul,11271.0,22583.61,-26.4581025999999,-48.618376129999895
SC,Rancho Queimado,2897.0,57206.61,-27.6739140289999,-49.014444571
SC,São Francisco do Sul,54751.0,155542.28,-26.255910432,-48.6337481159999
SC,Balneário Camboriú,149227.0,49301.41,-26.991818605254597,-48.634617477026495
RS,Barracão,5237.0,60546.74,-27.6765330469999,-51.4573618949999
RO,Ministro Andreazza,9461.0,31484.85,-11.1974583333333,-61.51672
RO,Mirante da Serra,10691.0,24566.5,-11.03063,-62.6746566666666
RO,Monte Negro,16158.0,24129.89,-10.2593938888889,-63.29840833333329
RO,Pimenta Bueno,37098.0,44275.07,-11.67753699,-61.1836656736419
RO,Primavera de Rondônia,2697.0,39684.71,-11.8300061111111,-61.3192594444444
RO,Presidente Médici,18165.0,30827.94,-11.1708888888889,-61.9056144444444
RO,São Francisco do Guaporé,21088.0,23143.16,-12.0658433333333,-63.5691766666666
RO,Theobroma,10348.0,24876.86,-10.247428116773554,-62.35038273106785
RO,Cacaulândia,6307.0,43655.88,-10.338717222222199,-62.900343333333296
RO,Espigão D'Oeste,33009.0,23429.38,-11.532376388888899,-61.0219505555555
RO,Chupinguaia,11755.0,39880.28,-12.553256666666599,-60.9026416666666
RO,Governador Jorge Teixeira,7130.0,33566.66,-10.6097294444444,-62.7295127777778
RO,Alta Floresta D'Oeste,22516.0,32619.88,-11.9294661111111,-61.9964816666666
RO,Cabixi,5067.0,47051.83,-13.4950983333333,-60.5446655555555
RO,Cerejeiras,16088.0,46185.81,-13.1944161111111,-60.818653333333295
RO,Corumbiara,7052.0,56257.46,-12.9982016666667,-60.942153333333295
RO,Candeias do Jamari,28068.0,23357.78,-8.78535777777779,-63.69891
RO,Ariquemes,111148.0,28878.27,-9.90846286656719,-63.033269278048294
RO,Alto Paraíso,22258.0,22929.34,-9.71985444444442,-63.315950555555496
RO,Buritis,41043.0,23549.74,-10.2059783333333,-63.8312494444444
RO,Campo Novo de Rondônia,14391.0,25667.21,-10.5698794444444,-63.6212855555555
RO,Costa Marques,19255.0,16446.15,-12.4354933333333,-64.2292077777777
RO,Itapuã do Oeste,10819.0,19413.13,-9.18599499999999,-63.18559
RO,Colorado do Oeste,15213.0,27923.92,-13.129307106881699,-60.550155242028296
RO,Cacoal,86416.0,32313.26,-11.4338650286851,-61.4429442118224
RO,Ji-Paraná,131026.0,32292.16,-10.882051318349,-61.9450945826841
AC,Cruzeiro do Sul,89760.0,22934.82,-7.630639711667364,-72.67258963842464
AC,Rodrigues Alves,19767.0,12933.1,-7.73415999999997,-72.6506094444444
AC,Porto Walter,12497.0,12845.86,-8.26625388888885,-72.7470294444444
AC,Mâncio Lima,19643.0,13704.87,-7.61372444444441,-72.9047355555555
AC,Porto Acre,19141.0,24623.3,-9.59419555555553,-67.54082277777769
AC,Senador Guiomard,23446.0,33253.93,-10.150982777777799,-67.73494722222219
AC,Capixaba,12280.0,41722.55,-10.574891666666598,-67.6768305555555
AC,Xapuri,19866.0,22902.48,-10.654557222222198,-68.4977277777778
AC,Brasiléia,27123.0,25278.78,-11.015564999999999,-68.746635
AC,Epitaciolândia,18979.0,33960.77,-11.0254605555555,-68.7429961111111
AC,Manoel Urbano,9701.0,19060.27,-8.83616499999999,-69.26275
AC,Assis Brasil,7649.0,17507.67,-10.9393711111111,-69.5659072222222
AC,Jordão,8628.0,13209.92,-9.19335464610051,-71.94867391006521
AC,Feijó,34986.0,16207.64,-8.16347388888886,-70.35375499999999
AC,Tarauacá,43730.0,16279.09,-8.16126444444444,-70.7662722222222
AC,Plácido de Castro,20147.0,29854.1,-10.3268127777778,-67.18408666666659
AC,Bujari,10572.0,28455.38,-9.83394111111107,-67.9523688888889
AM,Silves,9289.0,18843.97,-2.83642742966583,-58.2148008608269
AM,Uarini,13839.0,16562.54,-2.980912625147617,-65.1627908040729
AM,Parintins,116439.0,12255.21,-2.62705258583722,-56.7362921451951
AM,Tabatinga,68502.0,11065.89,-4.23188367564664,-69.9462443752271
AM,Boa Vista do Ramos,20040.0,9102.4,-2.9717265315893497,-57.58770734647369
AM,Barcelos,27772.0,8844.22,-0.9757409639453253,-62.92755563900914
AM,Careiro da Várzea,31459.0,13140.09,-3.19739659486959,-59.826314060833795
AM,Nova Olinda do Norte,38665.0,8836.21,-3.8875928319113795,-59.0930740260433
AM,Maués,66159.0,9005.98,-3.38642792621105,-57.71503438675239
AM,Manacapuru,99613.0,15506.76,-3.2982780354675496,-60.62058944587059
AM,Urucurituba,24098.0,9654.77,-3.1346331156473,-58.1596410413098
AM,Barreirinha,32919.0,10476.91,-2.79814983692979,-57.0677504898938
AM,Urucará,16007.0,12847.86,-2.5347532236673382,-57.75889240549555
AM,São Sebastião do Uatumã,14678.0,9307.06,-2.568376115287218,-57.87293030403915
AM,Itapiranga,9312.0,16377.7,-2.74184275232884,-58.034545883966196
AM,Itacoatiara,104046.0,22590.61,-3.14037880391634,-58.440175436757094
AM,Codajás,29691.0,17917.73,-3.84304593273892,-62.063429660488296
AM,Borba,42328.0,9500.35,-4.388755701493084,-59.594272376759925
AM,Novo Aripuanã,26443.0,9545.89,-5.12376888888889,-60.375524999999996
AM,Apuí,22739.0,13096.89,-7.193861110563098,-59.88149315915891
AM,Humaitá,57195.0,15039.21,-7.51094953061361,-63.032541263952794
AM,Lábrea,47685.0,13111.01,-7.26041499999997,-64.7966327777777
AM,Pauini,19616.0,10172.38,-7.71424277777777,-67.0014416666667
AM,Iranduba,49718.0,20150.9,-3.28105387760689,-60.193388166130696
AM,Anori,21937.0,11324.94,-3.7453855861188896,-61.6589553828779
AM,Tonantins,19038.0,9738.96,-2.861641341117079,-67.77622286305463
AM,São Gabriel da Cachoeira,47031.0,8995.21,-0.13018666666664602,-67.0879088888889
AM,Canutama,15981.0,9656.23,-6.53613722222224,-64.3841661111111
AM,Santa Isabel do Rio Negro,26566.0,6994.54,-0.416694831881863,-65.0200226395119
AM,Maraã,18298.0,9630.41,-1.850580056923776,-65.58814884561967
AM,Alvarães,16396.0,13255.22,-3.21658376906638,-64.81353467756858
AM,Tefé,59250.0,18538.27,-3.349814714634736,-64.71119316463573
AM,Novo Airão,20395.0,9146.03,-2.6234324590276197,-60.948810707829004
AM,Caapiranga,13482.0,13194.94,-3.3300933919416,-61.211334133181595
AM,Anamã,14292.0,9697.69,-3.5763704268902696,-61.405903479750094
AM,Presidente Figueiredo,38095.0,27087.68,-2.058429085233,-60.025646834467395
AM,Nhamundá,21710.0,9535.02,-2.1889837668969,-56.714717522351066
AM,Rio Preto da Eva,34856.0,11680.8,-2.69330154164509,-59.704738094199
AM,Autazes,41005.0,12348.26,-3.57866364177126,-59.1335670918167
RR,Mucajaí,18482.0,21310.03,2.4456617985438798,-60.9208991961422
RR,Iracema,12637.0,16497.32,2.16686070916905,-61.0525646497389
RR,Cantá,19257.0,18334.7,2.60922337468822,-60.601880342868895
RR,Caroebe,10595.0,22349.01,0.8780119656922457,-59.69677439001479
RR,São João da Baliza,8492.0,38597.28,0.9471599766777268,-59.9133472965581
RR,São Luiz,8232.0,21740.96,1.01706955782009,-60.0388548249255
PA,Juruti,59961.0,24211.68,-2.155252995,-56.0949976884001
PA,Marabá,287664.0,47010.21,-5.34004066399996,-49.092518206
PA,Soure,25752.0,9389.68,-0.7259255,-48.5160126622773
PA,Santarém,308339.0,20725.66,-2.44498728299993,-54.73132944099989
PA,Cachoeira do Piriá,35307.0,6447.28,-1.7605799219999798,-46.544269286
PA,Capitão Poço,54545.0,11289.26,-1.74822820199995,-47.063298917999894
PA,Garrafão do Norte,26155.0,10553.72,-1.93291144599993,-47.048749357
PA,Curuçá,41093.0,8998.53,-0.7284223269999761,-47.8569256389999
PA,Igarapé-Açu,39234.0,10600.35,-1.12656869099993,-47.623123598999896
PA,Irituia,32639.0,8517.6,-1.77280232199996,-47.440473276
PA,Nova Ipixuna,17027.0,11311.77,-4.91509614099994,-49.080517207
PA,Ourém,18079.0,11097.32,-1.54620091599998,-47.115505147
PA,Maracanã,29559.0,9810.78,-0.771500524999965,-47.451658957999896
PA,Primavera,10889.0,29545.97,-0.9414209309999251,-47.118647887
PA,Peixe-Boi,8084.0,8946.94,-1.19226760399994,-47.32044073
PA,Quatipuru,13794.0,8763.36,-0.8948116339999499,-47.005038396
PA,Salinópolis,41164.0,15593.74,-0.62392127499993,-47.3485999929999
PA,Viseu,62093.0,9961.97,-1.20236410599995,-46.138958558000006
PA,Ulianópolis,62286.0,32043.86,-3.7395585909999296,-47.498438103000005
PA,São João de Pirabas,23440.0,7771.66,-0.780597472999943,-47.181405513
PA,Tracuateua,31549.0,9044.03,-1.07842374599994,-46.90264372
PA,Santa Luzia do Pará,19839.0,9888.0,-1.52184990099994,-46.9011968689999
PA,Santarém Novo,6796.0,8838.35,-0.928949330999956,-47.395565667
PA,Terra Alta,11971.0,6937.27,-1.03700419899997,-47.909465264999895
PA,Benevides,64780.0,30668.86,-1.361437515,-48.2418364505702
PA,Ananindeua,540410.0,16542.68,-1.3687135682694498,-48.372066654168
PA,Bujaru,29717.0,18061.39,-1.5139914623005999,-48.035875014396005
PA,Cachoeira do Arari,24355.0,10504.21,-1.0087862656392799,-48.9606675773871
PA,Castanhal,205667.0,22897.75,-1.2919449699999699,-47.92235611
PA,Colares,12175.0,8293.17,-0.9318016670656577,-48.28444077774215
PA,Chaves,24175.0,10269.71,-0.16243729012191102,-49.9893186050713
PA,Concórdia do Pará,34236.0,12274.67,-1.9946878919999398,-47.945152332
PA,Inhangapi,12009.0,14541.47,-1.42928910099994,-47.908635359
PA,Ipixuna do Pará,67170.0,9307.92,-2.55615615199997,-47.50069400699989
PA,Igarapé-Miri,63367.0,10908.41,-1.9831159999999999,-48.9622994689466
PA,Moju,84251.0,16005.52,-1.89583275999993,-48.7674884769999
PA,Limoeiro do Ajuru,29623.0,16981.77,-1.8927980147355372,-49.381473221577934
PA,Oeiras do Pará,33182.0,12629.63,-2.0049560169732663,-49.85675275913311
PA,Mocajuba,31917.0,14164.3,-2.5786358897835693,-49.50627377229731
PA,Novo Repartimento,78488.0,14231.91,-4.244513111831584,-49.95205480920979
PA,Ponta de Pedras,32007.0,8599.05,-1.39042294599994,-48.8684315799999
PA,Santo Antônio do Tauá,32346.0,14702.56,-1.1516925,-48.1324330748457
PA,Santa Izabel do Pará,72856.0,12835.31,-1.2973959012914198,-48.163059940953005
PA,Tomé-Açu,64604.0,16107.91,-2.4141205811014923,-48.156759732390526
PA,Salvaterra,24392.0,8624.59,-0.754525974353046,-48.5131865994469
PA,Santa Cruz do Arari,10496.0,9150.41,-0.659974125599253,-49.1716155661252
PA,Aurora do Pará,32200.0,9584.87,-2.13342944399994,-47.5603605009999
PA,Bom Jesus do Tocantins,17254.0,14134.87,-5.04792714199993,-48.599678428999894
PA,Brejo Grande do Araguaia,7357.0,15643.39,-5.69864831799993,-48.4027130759999
PA,Conceição do Araguaia,48115.0,13775.85,-8.269111629999939,-49.268281333999894
PA,Curionópolis,17764.0,206447.92,-6.09681995220666,-49.602214224950394
PA,Goianésia do Pará,41678.0,12156.01,-3.8424679999999998,-49.10104492374259
PA,Faro,6949.0,11041.86,-2.17297524194976,-56.7457530173069
PA,Itaituba,101541.0,30318.38,-4.26372948,-55.99004885727769
PA,Nova Esperança do Piriá,21519.0,16303.8,-2.2679965659999697,-46.970310985
PA,Jacundá,60517.0,10173.91,-4.44712134699995,-49.1129492759999
PA,Medicilândia,32347.0,31655.85,-3.44541741218688,-52.8883453507243
PA,Melgaço,28121.0,7711.49,-1.80101060049995,-50.7187509299999
PA,Palestina do Pará,7575.0,13038.79,-5.74120499499998,-48.319427393999895
PA,Piçarra,12976.0,22561.23,-6.4427304799999705,-48.862261495
PA,Prainha,29827.0,14851.29,-1.7969146079999498,-53.47835713599989
PA,Placas,32325.0,10000.39,-3.8673155621353494,-54.216968131265396
PA,Portel,63831.0,14816.2,-1.932244861706539,-50.82399723521331
PA,Rio Maria,18208.0,33055.36,-7.307834348999959,-50.045517753999896
PA,Redenção,86326.0,29567.91,-8.02696877099993,-50.034091593
PA,São Geraldo do Araguaia,24566.0,28929.59,-6.39127575299995,-48.563243932
PA,Sapucaia,6088.0,23189.27,-6.9360087769999295,-49.700434263999895
PA,Xinguara,45416.0,35340.41,-7.1015128271460295,-49.942700584375196
PA,São Domingos do Araguaia,25945.0,13837.78,-5.54897919499996,-48.730143058
PA,Acará,55744.0,25714.69,-1.9627411009999498,-48.196592976999895
PA,Abaetetuba,160439.0,12150.04,-1.7235027798623535,-48.88442272376938
PA,Abel Figueiredo,7536.0,13998.91,-4.95050165499993,-48.3976048119999
PA,Água Azul do Norte,27797.0,23136.75,-6.808030391999919,-50.4790591284999
PA,Capanema,69828.0,20438.0,-1.19475229899996,-47.177274204
PA,Eldorado do Carajás,34069.0,16321.07,-6.09886947499996,-49.36558429
PA,Floresta do Araguaia,20742.0,29053.27,-7.54417520499993,-49.6951972399999
PA,Ourilândia do Norte,33831.0,38498.1,-6.743811877071056,-51.07908950291618
PA,Marituba,135812.0,18986.11,-1.34641726557579,-48.340535877783005
PA,Paragominas,115838.0,36952.54,-2.99178760199993,-47.359050947
PA,Parauapebas,218787.0,227449.71,-6.071360371999959,-49.894459621
PA,Pau D'Arco,5339.0,21515.23,-7.833567497434329,-50.04097711954642
PA,Rondon do Pará,53242.0,13787.05,-4.777766858999939,-48.077365882
PA,São Domingos do Capim,32285.0,13579.38,-1.67609543963136,-47.7737791527152
PA,Santa Maria das Barreiras,22244.0,48203.76,-8.872163771999961,-49.716629021
PA,Santana do Araguaia,75995.0,18185.03,-9.336317587999929,-50.34039726299989
PA,Bagre,31967.0,7837.69,-1.89570116899995,-50.2127409439999
PA,Augusto Corrêa,46937.0,7750.19,-1.02357634599997,-46.6426929849999
PA,Bragança,130122.0,10679.0,-1.05298188599994,-46.771084927999894
PA,Bonito,16769.0,12325.25,-1.3615664759999497,-47.304731729000004
PA,Barcarena,129333.0,71473.92,-1.5074479073973117,-48.62206944119382
PA,Baião,49454.0,11367.06,-2.78838578799994,-49.674820658965864
PA,Altamira,117320.0,26595.8,-3.21209008399995,-52.211415720999895
PA,Brasil Novo,14883.0,25519.93,-3.3025141684858506,-52.53812423004844
PA,Almeirim,34044.0,20220.01,-1.52507505399996,-52.58230603999989
PA,Breu Branco,68597.0,11579.35,-3.7686986487799268,-49.55886697407988
PA,Canaã dos Carajás,39103.0,894806.28,-6.529549018259414,-49.84514777997055
PA,Curuá,14776.0,10132.44,-1.8847010089999099,-55.1174532479999
PA,Curralinho,35530.0,7951.38,-1.8111323338795666,-49.79855915095906
PA,Dom Eliseu,61206.0,15367.96,-4.29613756699996,-47.551455260999894
PA,Itupiranga,53439.0,15755.46,-5.1324449379999395,-49.3311114209999
PA,Óbidos,52473.0,18408.13,-1.9092354958812001,-55.5163235097126
PA,Oriximiná,74921.0,30413.04,-1.7637535,-55.86279951523589
PA,Jacareacanga,6952.0,90011.45,-6.222182433976887,-57.763548598275314
PA,Marapanim,28563.0,9230.71,-0.711377106999976,-47.6964209
PA,Magalhães Barata,8598.0,11448.24,-0.797446314999945,-47.601058676
PA,Nova Timboteua,15646.0,9426.75,-1.20442039399995,-47.3915117679999
PA,Mãe do Rio,30389.0,11198.48,-2.04563045399993,-47.5571369699999
PA,Mojuí dos Campos,16282.0,17727.77,-2.6841376637808314,-54.64141585153666
PA,Porto de Moz,42456.0,9531.67,-1.7502247510397941,-52.23665746520029
PA,São João da Ponta,6294.0,9120.92,-0.8512453779999299,-47.921050559
PA,São Caetano de Odivelas,18207.0,10061.58,-0.7476881039999059,-48.0247316959999
PA,Santa Maria do Pará,25127.0,14790.55,-1.3485860129999299,-47.573932838
PA,São Miguel do Guamá,60268.0,13160.19,-1.61068904799993,-47.480411433
PA,São Francisco do Pará,15978.0,16546.12,-1.17323353699993,-47.7991417539999
PA,Santa Bárbara do Pará,21811.0,11027.66,-1.2272461432130997,-48.29700954186225
PA,São Sebastião da Boa Vista,27302.0,8974.71,-1.715637435315791,-49.531595381247996
PA,Tailândia,111554.0,11579.35,-2.94548212499992,-48.9447816884999
PA,São João do Araguaia,14105.0,13249.93,-5.36056977999993,-48.7925409969999
PA,Senador José Porfírio,11305.0,21785.17,-2.593385314940211,-51.95047391863321
PA,Vitória do Xingu,15421.0,274351.7,-2.88319621399992,-52.0102753464999
PA,Uruará,45395.0,17062.01,-3.71424624199994,-53.7392546139999
PA,Terra Santa,19063.0,27253.9,-2.10811447373903,-56.4909047722432
PA,Tucuruí,116605.0,48149.75,-3.76688908431163,-49.6671843672248
PA,São Félix do Xingu,135732.0,14802.13,-6.639442712732904,-51.97946037093385
PA,Tucumã,40661.0,24210.5,-6.7616045089999295,-51.1478741179999
AP,Calçoene,11493.0,16052.88,2.49460785567278,-50.9468844677047
AP,Oiapoque,28534.0,18536.44,3.8437329303646943,-51.830718798019035
AP,Tartarugalzinho,18217.0,14378.77,1.5098482403110698,-50.9127861523142
AP,Cutias,6217.0,15220.38,0.971830630000056,-50.797582215999896
AP,Porto Grande,22927.0,16311.17,0.711411187591773,-51.4100262075511
AP,Serra do Navio,5577.0,16524.09,0.899698825000087,-52.0004014064999
AP,Pedra Branca do Amapari,17625.0,25720.52,0.7768828605639441,-51.9465942732743
AP,Itaubal,5730.0,15338.73,0.602988649711006,-50.697506341391495
AP,Ferreira Gomes,8151.0,70958.35,0.854799781000054,-51.182430407999895
AP,Amapá,9265.0,17220.0,2.05392124468205,-50.7932144702699
TO,Alvorada,8381.0,56569.78,-12.481657636,-49.125242554
TO,Aurora do Tocantins,3809.0,15438.7,-12.713762243000001,-46.405442635
TO,Conceição do Tocantins,4070.0,16665.58,-12.222287418,-47.2923876789999
TO,Combinado,4870.0,15713.45,-12.812211388,-46.548579275
TO,Ananás,9435.0,16933.69,-6.367084999999969,-48.072883416
TO,Campos Lindos,10505.0,95662.12,-7.97411820299993,-46.802243041999894
TO,Angico,3475.0,13892.42,-6.38912508799996,-47.865461435
TO,Caseara,5514.0,70637.03,-9.274306023999939,-49.95592766
TO,Peixe,11996.0,61181.18,-12.037377547999899,-48.5418186269999
TO,Pium,7830.0,46221.52,-10.440853811999899,-49.179726209
TO,São Salvador do Tocantins,3106.0,15926.43,-12.749541459999898,-48.2358460569999
TO,Taguatinga,16966.0,18758.26,-12.3980997959999,-46.4346774379999
TO,Sandolândia,3371.0,34629.51,-12.541060698,-49.9274227289999
TO,Talismã,2831.0,51821.96,-12.80447935,-49.09309753
TO,Buriti do Tocantins,11644.0,13881.93,-5.31869395299998,-48.227183199
TO,Cachoeirinha,2293.0,25532.91,-6.117937222999959,-47.920683061
TO,Aguiarnópolis,7049.0,23475.65,-6.56005605799993,-47.4771397069999
TO,Darcinópolis,6250.0,38709.07,-6.71012867799993,-47.753175369
TO,Babaçulândia,10668.0,14880.15,-7.20477054699995,-47.7614466049999
TO,Araguanã,5856.0,17393.75,-6.57989153199998,-48.642755197
TO,Carmolândia,2627.0,26350.39,-7.03499324399996,-48.394859186
TO,Aragominas,5705.0,17255.24,-7.1674369449999595,-48.527437343
TO,Arapoema,6590.0,49244.74,-7.65547381199997,-49.066848733
TO,Bernardo Sayão,4439.0,23132.25,-7.8808741309999295,-48.895848669
TO,Bom Jesus do Tocantins,5120.0,27228.47,-8.964500031999929,-48.16088884
TO,Aparecida do Rio Negro,4901.0,52216.34,-9.95281995799996,-47.972083225999896
TO,Piraquê,3038.0,29605.14,-6.768435743999929,-48.294950948
TO,Pau D'Arco,4885.0,18663.11,-7.54312938399994,-49.3690568549999
TO,Pedro Afonso,13964.0,60775.63,-8.97705749599993,-48.1720180249999
TO,Tocantinópolis,22820.0,16329.62,-6.32677698499998,-47.424824917
TO,Santa Terezinha do Tocantins,2530.0,16573.51,-6.43563034999994,-47.6728738209999
TO,Riachinho,4723.0,14511.21,-6.4412664079999296,-48.138740658
TO,Wanderlândia,11783.0,15566.87,-6.85326841899996,-47.964556025
TO,Xambioá,11500.0,40958.25,-6.40989607799997,-48.531271430999894
TO,Tupiratins,2785.0,13866.63,-8.40145275499998,-48.1289666489999
TO,Dianópolis,22704.0,28401.58,-11.626593461,-46.817842718
TO,Almas,6905.0,39643.82,-11.5678013369999,-47.166252067
TO,Chapada da Natividade,3330.0,44736.71,-11.6153569799999,-47.7519160579999
TO,Brasilândia do Tocantins,2221.0,34054.21,-8.389024949999959,-48.48444546500001
TO,Colméia,8078.0,22628.82,-8.73167691599997,-48.756202099999896
TO,Dois Irmãos do Tocantins,7173.0,30133.74,-9.253516512999969,-49.065786257
TO,Barrolândia,5669.0,21523.42,-9.834931765999949,-48.72525252
TO,Abreulândia,2609.0,42979.98,-9.622212939999939,-49.1565531429999
TO,Divinópolis do Tocantins,6986.0,35676.38,-9.80035481299996,-49.212930334
TO,Ponte Alta do Bom Jesus,4586.0,14426.13,-12.087789045000001,-46.47496935
TO,Porto Alegre do Tocantins,3200.0,14700.83,-11.608271647,-47.048836058999896
TO,Ponte Alta do Tocantins,8192.0,14791.31,-10.74189437,-47.539962025
TO,Pindorama do Tocantins,4414.0,19258.19,-11.135826305,-47.578284034
TO,Presidente Kennedy,3668.0,17765.89,-8.53265458299995,-48.5052081699999
TO,Pequizeiro,5546.0,19402.49,-8.593858068999959,-48.935084159
